prompt_name,task,word_count,ell_clean,holistic_essay_score,p_ai_oof_score
Does the electoral college work?,Text dependent,607,No,5,0.0006327023223709501
Does the electoral college work?,Text dependent,399,No,2,0.0885869746941387
Does the electoral college work?,Text dependent,607,No,5,0.01376252500063367
Does the electoral college work?,Text dependent,400,No,3,0.05281634571784848
Does the electoral college work?,Text dependent,350,No,1,0.6786333541657795
Does the electoral college work?,Text dependent,396,No,3,0.08940402670552741
Does the electoral college work?,Text dependent,315,No,2,0.031777425083492614
Does the electoral college work?,Text dependent,730,No,1,0.0200876851639258
Does the electoral college work?,Text dependent,446,No,4,0.00850854165182756
Does the electoral college work?,Text dependent,236,No,2,0.0070271958797300605
Does the electoral college work?,Text dependent,451,No,4,0.004853661701433428
Does the electoral college work?,Text dependent,180,No,2,0.38057404225083696
Does the electoral college work?,Text dependent,349,No,2,0.10105037041148308
Does the electoral college work?,Text dependent,253,No,2,0.11078551567496385
Does the electoral college work?,Text dependent,431,No,5,0.0110723437788773
Does the electoral college work?,Text dependent,738,No,5,0.13433173741390536
Does the electoral college work?,Text dependent,346,No,3,0.1536140223310247
Does the electoral college work?,Text dependent,386,No,4,0.11734285898254984
Does the electoral college work?,Text dependent,358,No,4,0.10112745381675249
Does the electoral college work?,Text dependent,352,No,3,0.002409228781650413
Does the electoral college work?,Text dependent,262,No,3,0.20347601261197118
Does the electoral college work?,Text dependent,333,Yes,2,0.6592589486052359
Does the electoral college work?,Text dependent,297,No,3,0.5688382912327186
Does the electoral college work?,Text dependent,359,No,3,0.019841472362928613
Does the electoral college work?,Text dependent,192,No,2,0.1308373652088567
Does the electoral college work?,Text dependent,361,No,3,0.002657673840723655
Does the electoral college work?,Text dependent,494,No,2,0.0024238259572166125
Does the electoral college work?,Text dependent,557,No,3,0.050992259507734596
Does the electoral college work?,Text dependent,292,No,3,0.0326656925875794
Does the electoral college work?,Text dependent,216,No,2,0.3041567645121283
Does the electoral college work?,Text dependent,507,No,4,0.19149131346425588
Does the electoral college work?,Text dependent,268,No,2,0.005249316318188693
Does the electoral college work?,Text dependent,998,No,5,0.010460242907715496
Does the electoral college work?,Text dependent,182,No,2,0.46995021369787054
Does the electoral college work?,Text dependent,288,No,3,0.026150784537526468
Does the electoral college work?,Text dependent,650,No,5,0.0020636006816282452
Does the electoral college work?,Text dependent,541,No,4,0.007660245299514215
Does the electoral college work?,Text dependent,646,No,3,0.17362597027440854
Does the electoral college work?,Text dependent,813,No,6,8.831986225844842e-05
Does the electoral college work?,Text dependent,530,No,1,0.022446618679209204
Does the electoral college work?,Text dependent,360,No,3,0.07809490419393356
Does the electoral college work?,Text dependent,388,No,2,4.250419511009953e-05
Does the electoral college work?,Text dependent,158,No,2,0.048590924425669924
Does the electoral college work?,Text dependent,178,No,1,0.07032737311887391
Does the electoral college work?,Text dependent,735,No,5,0.0023834430290621852
Does the electoral college work?,Text dependent,354,No,2,0.025274371796445688
Does the electoral college work?,Text dependent,249,No,2,0.17316125512288927
Does the electoral college work?,Text dependent,566,No,5,0.011715246192348877
Does the electoral college work?,Text dependent,298,No,1,0.04681155911407737
Does the electoral college work?,Text dependent,441,No,3,0.03821263151016823
Does the electoral college work?,Text dependent,227,No,2,0.04048690952562143
Does the electoral college work?,Text dependent,379,No,4,0.1475725252774503
Does the electoral college work?,Text dependent,309,No,3,0.011539652011412549
Does the electoral college work?,Text dependent,303,No,2,0.34983553519070487
Does the electoral college work?,Text dependent,795,No,5,0.015676688157812705
Does the electoral college work?,Text dependent,353,No,4,0.5276397419721124
Does the electoral college work?,Text dependent,331,No,3,0.010903608265399857
Does the electoral college work?,Text dependent,271,No,3,0.02490215804133642
Does the electoral college work?,Text dependent,384,No,3,0.18937419414162662
Does the electoral college work?,Text dependent,225,No,2,0.17466277929131144
Does the electoral college work?,Text dependent,296,No,3,0.2028862926939676
Does the electoral college work?,Text dependent,193,Yes,2,7.528073172105933e-07
Does the electoral college work?,Text dependent,354,No,3,9.506757512548335e-12
Does the electoral college work?,Text dependent,258,No,2,0.014561920870874245
Does the electoral college work?,Text dependent,632,No,3,0.05678793990933409
Does the electoral college work?,Text dependent,300,No,2,0.06714630453032598
Does the electoral college work?,Text dependent,681,No,6,0.03241542602004359
Does the electoral college work?,Text dependent,237,No,2,0.22115097808211767
Does the electoral college work?,Text dependent,608,No,5,0.016675297615000768
Does the electoral college work?,Text dependent,224,No,2,0.10264940398218668
Does the electoral college work?,Text dependent,269,No,3,0.23677729053075977
Does the electoral college work?,Text dependent,396,No,4,0.002916779002458304
Does the electoral college work?,Text dependent,633,No,4,0.05092381025212455
Does the electoral college work?,Text dependent,528,No,4,0.047128556126367294
Does the electoral college work?,Text dependent,230,No,2,0.25347319279666475
Does the electoral college work?,Text dependent,458,No,3,0.0038941533581233726
Does the electoral college work?,Text dependent,527,No,4,0.0037587171083402373
Does the electoral college work?,Text dependent,664,No,3,0.0792412017397431
Does the electoral college work?,Text dependent,297,No,2,5.487144620512982e-08
Does the electoral college work?,Text dependent,319,No,2,0.20096457207808915
Does the electoral college work?,Text dependent,736,No,5,0.00036051932974863986
Does the electoral college work?,Text dependent,275,No,3,0.6475053197114853
Does the electoral college work?,Text dependent,501,No,3,0.13783507493897074
Does the electoral college work?,Text dependent,309,No,2,0.008843450611378742
Does the electoral college work?,Text dependent,341,No,3,0.32697239752492235
Does the electoral college work?,Text dependent,302,No,2,2.4773368590616374e-05
Does the electoral college work?,Text dependent,358,No,3,0.004321958572384964
Does the electoral college work?,Text dependent,227,No,2,0.050886984759544084
Does the electoral college work?,Text dependent,396,No,4,0.015532227920674178
Does the electoral college work?,Text dependent,989,No,6,0.039295781359455495
Does the electoral college work?,Text dependent,206,No,2,0.07053833320039514
Does the electoral college work?,Text dependent,654,No,5,0.016170430563583166
Does the electoral college work?,Text dependent,414,No,3,0.08481418779870575
Does the electoral college work?,Text dependent,450,No,3,0.002869099686770942
Does the electoral college work?,Text dependent,515,No,3,0.05827433883120374
Does the electoral college work?,Text dependent,362,No,4,0.663128099393727
Does the electoral college work?,Text dependent,341,No,2,0.12081213067333978
Does the electoral college work?,Text dependent,565,No,3,0.2626044948055217
Does the electoral college work?,Text dependent,446,No,4,0.03566972873082422
Does the electoral college work?,Text dependent,318,No,3,0.15877567140510243
Does the electoral college work?,Text dependent,332,No,3,0.4089732239743392
Does the electoral college work?,Text dependent,333,No,3,0.3375010096761223
Does the electoral college work?,Text dependent,363,No,1,0.050067870391815664
Does the electoral college work?,Text dependent,319,No,3,0.3141004429796422
Does the electoral college work?,Text dependent,163,No,2,0.5047851313290557
Does the electoral college work?,Text dependent,343,No,4,0.003144222222432804
Does the electoral college work?,Text dependent,377,No,4,0.004621281790887203
Does the electoral college work?,Text dependent,164,No,2,0.09014766164083914
Does the electoral college work?,Text dependent,420,No,2,0.006917410577346074
Does the electoral college work?,Text dependent,246,No,2,0.4223581119217135
Does the electoral college work?,Text dependent,564,No,3,0.00465423752786786
Does the electoral college work?,Text dependent,330,No,1,0.5857564110724076
Does the electoral college work?,Text dependent,381,No,3,0.03812058337747402
Does the electoral college work?,Text dependent,467,No,4,0.006816547794954455
Does the electoral college work?,Text dependent,312,No,3,0.043219727995700695
Does the electoral college work?,Text dependent,463,No,3,0.005075858241342525
Does the electoral college work?,Text dependent,253,No,1,2.577886280252506e-06
Does the electoral college work?,Text dependent,350,No,4,0.5370805588461507
Does the electoral college work?,Text dependent,281,No,3,0.11052818725237573
Does the electoral college work?,Text dependent,522,No,4,0.044163955326669384
Does the electoral college work?,Text dependent,465,No,4,0.033218850431858536
Does the electoral college work?,Text dependent,168,No,1,0.07636042188377844
Does the electoral college work?,Text dependent,215,No,2,0.4464978300092201
Does the electoral college work?,Text dependent,419,No,3,0.0654449991129354
Does the electoral college work?,Text dependent,436,No,1,0.16519414234650212
Does the electoral college work?,Text dependent,169,No,2,0.02243628986134297
Does the electoral college work?,Text dependent,377,No,1,0.03763842184304058
Does the electoral college work?,Text dependent,605,No,1,0.053541595237793185
Does the electoral college work?,Text dependent,532,No,3,0.012593672972716071
Does the electoral college work?,Text dependent,430,No,4,0.0461878321507342
Does the electoral college work?,Text dependent,691,No,4,0.00020501043918948054
Does the electoral college work?,Text dependent,549,No,3,0.0034952686063479638
Does the electoral college work?,Text dependent,471,No,4,0.0057552845440333004
Does the electoral college work?,Text dependent,591,No,4,0.07551619493494556
