source,prompt_name,task,word_count,p_ai_oof_score
mistralai/Mistral-7B-Instruct-v0.1,Does the electoral college work?,Text dependent,470,0.6549092758726694
mistralai/Mistral-7B-Instruct-v0.1,Does the electoral college work?,Text dependent,510,0.9818795608680007
NousResearch/Llama-2-7b-chat-hf,Car-free cities,Text dependent,295,0.988313713814549
NousResearch/Llama-2-7b-chat-hf,Car-free cities,Text dependent,302,8.551262273862273e-05
NousResearch/Llama-2-7b-chat-hf,Car-free cities,Text dependent,301,0.9889365907724197
NousResearch/Llama-2-7b-chat-hf,Car-free cities,Text dependent,286,0.880327081215925
NousResearch/Llama-2-7b-chat-hf,Car-free cities,Text dependent,294,0.9597752510911904
NousResearch/Llama-2-7b-chat-hf,Car-free cities,Text dependent,278,0.8769318939247308
NousResearch/Llama-2-7b-chat-hf,Car-free cities,Text dependent,286,0.6299246594717129
NousResearch/Llama-2-7b-chat-hf,Car-free cities,Text dependent,287,0.7515369551285369
NousResearch/Llama-2-7b-chat-hf,Car-free cities,Text dependent,295,0.7189334608111648
NousResearch/Llama-2-7b-chat-hf,Car-free cities,Text dependent,269,0.9027339276713374
NousResearch/Llama-2-7b-chat-hf,Car-free cities,Text dependent,292,0.9490248078034889
NousResearch/Llama-2-7b-chat-hf,Car-free cities,Text dependent,281,0.9973590414976167
NousResearch/Llama-2-7b-chat-hf,Car-free cities,Text dependent,292,0.9686153983996544
NousResearch/Llama-2-7b-chat-hf,Car-free cities,Text dependent,290,0.843063146522339
NousResearch/Llama-2-7b-chat-hf,Car-free cities,Text dependent,274,0.9663937570506551
NousResearch/Llama-2-7b-chat-hf,Car-free cities,Text dependent,284,0.9024125191047229
NousResearch/Llama-2-7b-chat-hf,Car-free cities,Text dependent,279,0.9595005285266527
NousResearch/Llama-2-7b-chat-hf,Car-free cities,Text dependent,290,0.9959408878086029
NousResearch/Llama-2-7b-chat-hf,Car-free cities,Text dependent,271,0.7702314003008386
NousResearch/Llama-2-7b-chat-hf,Car-free cities,Text dependent,295,0.9449601022221199
NousResearch/Llama-2-7b-chat-hf,Car-free cities,Text dependent,307,0.9907499289672699
NousResearch/Llama-2-7b-chat-hf,Car-free cities,Text dependent,289,0.9879879659122499
NousResearch/Llama-2-7b-chat-hf,Car-free cities,Text dependent,291,0.9510475937235403
NousResearch/Llama-2-7b-chat-hf,Car-free cities,Text dependent,265,0.905433457182117
NousResearch/Llama-2-7b-chat-hf,Car-free cities,Text dependent,262,0.8886627280576705
NousResearch/Llama-2-7b-chat-hf,Car-free cities,Text dependent,270,0.6309093626587744
NousResearch/Llama-2-7b-chat-hf,Car-free cities,Text dependent,263,0.9034919479226139
NousResearch/Llama-2-7b-chat-hf,Car-free cities,Text dependent,288,0.983441846407938
NousResearch/Llama-2-7b-chat-hf,Car-free cities,Text dependent,292,0.8821708175574976
NousResearch/Llama-2-7b-chat-hf,Car-free cities,Text dependent,281,0.9153855005317652
NousResearch/Llama-2-7b-chat-hf,Car-free cities,Text dependent,286,0.751484989385331
NousResearch/Llama-2-7b-chat-hf,Car-free cities,Text dependent,300,0.49015429852679787
NousResearch/Llama-2-7b-chat-hf,Car-free cities,Text dependent,288,0.8162383896240087
NousResearch/Llama-2-7b-chat-hf,Car-free cities,Text dependent,295,0.6477365491813292
NousResearch/Llama-2-7b-chat-hf,Car-free cities,Text dependent,293,0.9859949821483251
NousResearch/Llama-2-7b-chat-hf,Car-free cities,Text dependent,292,0.9999240731106321
NousResearch/Llama-2-7b-chat-hf,Car-free cities,Text dependent,295,0.9608808124009232
NousResearch/Llama-2-7b-chat-hf,Car-free cities,Text dependent,286,0.5498402857789682
NousResearch/Llama-2-7b-chat-hf,Car-free cities,Text dependent,272,0.9999616815331671
NousResearch/Llama-2-7b-chat-hf,Car-free cities,Text dependent,284,0.8318504150799323
NousResearch/Llama-2-7b-chat-hf,Car-free cities,Text dependent,284,0.9851798093634947
NousResearch/Llama-2-7b-chat-hf,Car-free cities,Text dependent,278,0.8290072270020296
NousResearch/Llama-2-7b-chat-hf,Car-free cities,Text dependent,286,0.9973996332393487
NousResearch/Llama-2-7b-chat-hf,Car-free cities,Text dependent,292,0.8506786979064138
NousResearch/Llama-2-7b-chat-hf,Car-free cities,Text dependent,283,0.7539385206113584
NousResearch/Llama-2-7b-chat-hf,Car-free cities,Text dependent,273,0.9620091444438653
NousResearch/Llama-2-7b-chat-hf,Car-free cities,Text dependent,273,0.6408149701041844
NousResearch/Llama-2-7b-chat-hf,Car-free cities,Text dependent,289,0.9998968671646887
NousResearch/Llama-2-7b-chat-hf,Car-free cities,Text dependent,274,0.9775328332325428
NousResearch/Llama-2-7b-chat-hf,Car-free cities,Text dependent,277,0.9852809087650047
mistralai/Mistral-7B-Instruct-v0.1,Car-free cities,Text dependent,460,0.9823357703239789
mistralai/Mistral-7B-Instruct-v0.1,Car-free cities,Text dependent,415,0.9903024742279776
mistralai/Mistral-7B-Instruct-v0.1,Car-free cities,Text dependent,458,0.9987842572702482
mistralai/Mistral-7B-Instruct-v0.1,Car-free cities,Text dependent,438,0.9792173801734794
mistralai/Mistral-7B-Instruct-v0.1,Car-free cities,Text dependent,478,0.9962917572887501
mistralai/Mistral-7B-Instruct-v0.1,Car-free cities,Text dependent,473,0.9932187414087872
mistralai/Mistral-7B-Instruct-v0.1,Car-free cities,Text dependent,406,0.9743944568385192
mistralai/Mistral-7B-Instruct-v0.1,Car-free cities,Text dependent,436,0.9763378220186019
mistralai/Mistral-7B-Instruct-v0.1,Car-free cities,Text dependent,434,0.9965068983752147
mistralai/Mistral-7B-Instruct-v0.1,Car-free cities,Text dependent,405,0.9667763465799473
mistralai/Mistral-7B-Instruct-v0.1,Car-free cities,Text dependent,458,0.9904407943759939
mistralai/Mistral-7B-Instruct-v0.1,Car-free cities,Text dependent,402,0.5083944457073818
mistralai/Mistral-7B-Instruct-v0.1,Car-free cities,Text dependent,491,0.9917545484413871
mistralai/Mistral-7B-Instruct-v0.1,Car-free cities,Text dependent,445,0.9951927212076144
mistralai/Mistral-7B-Instruct-v0.1,Car-free cities,Text dependent,438,0.928412009446092
mistralai/Mistral-7B-Instruct-v0.1,Car-free cities,Text dependent,401,0.9681897525287267
mistralai/Mistral-7B-Instruct-v0.1,Car-free cities,Text dependent,403,0.9841668887684063
mistralai/Mistral-7B-Instruct-v0.1,Car-free cities,Text dependent,312,0.8846857961790411
mistralai/Mistral-7B-Instruct-v0.1,Car-free cities,Text dependent,461,0.8162290787498575
mistralai/Mistral-7B-Instruct-v0.1,Car-free cities,Text dependent,465,0.8822539320648548
mistralai/Mistral-7B-Instruct-v0.1,Car-free cities,Text dependent,479,0.8804610749978434
mistralai/Mistral-7B-Instruct-v0.1,Car-free cities,Text dependent,462,0.9967089332483018
mistralai/Mistral-7B-Instruct-v0.1,Car-free cities,Text dependent,458,0.9644831182897567
mistralai/Mistral-7B-Instruct-v0.1,Car-free cities,Text dependent,472,0.9913983879458104
mistralai/Mistral-7B-Instruct-v0.1,Car-free cities,Text dependent,470,0.9930230830603936
mistralai/Mistral-7B-Instruct-v0.1,Car-free cities,Text dependent,444,0.967582963438489
mistralai/Mistral-7B-Instruct-v0.1,Car-free cities,Text dependent,467,0.7862768481050921
mistralai/Mistral-7B-Instruct-v0.1,Car-free cities,Text dependent,312,0.9916259738988557
mistralai/Mistral-7B-Instruct-v0.1,Car-free cities,Text dependent,463,0.650811601966193
mistralai/Mistral-7B-Instruct-v0.1,Car-free cities,Text dependent,406,0.961749086011602
mistralai/Mistral-7B-Instruct-v0.1,Car-free cities,Text dependent,476,0.9787555969700714
mistralai/Mistral-7B-Instruct-v0.1,Car-free cities,Text dependent,415,0.9726478496414283
mistralai/Mistral-7B-Instruct-v0.1,Car-free cities,Text dependent,432,0.990838615479489
mistralai/Mistral-7B-Instruct-v0.1,Car-free cities,Text dependent,446,0.917342841959593
mistralai/Mistral-7B-Instruct-v0.1,Car-free cities,Text dependent,479,0.9887537532853534
mistralai/Mistral-7B-Instruct-v0.1,Car-free cities,Text dependent,412,0.9835914320477215
mistralai/Mistral-7B-Instruct-v0.1,Car-free cities,Text dependent,455,0.9763923977779545
mistralai/Mistral-7B-Instruct-v0.1,Car-free cities,Text dependent,398,0.9767721258702176
mistralai/Mistral-7B-Instruct-v0.1,Car-free cities,Text dependent,441,0.9862140513474364
mistralai/Mistral-7B-Instruct-v0.1,Car-free cities,Text dependent,470,0.8707685998509953
mistralai/Mistral-7B-Instruct-v0.1,Car-free cities,Text dependent,421,0.9703525020192362
mistralai/Mistral-7B-Instruct-v0.1,Car-free cities,Text dependent,437,0.995313269251482
mistralai/Mistral-7B-Instruct-v0.1,Car-free cities,Text dependent,484,0.9897028062603639
mistralai/Mistral-7B-Instruct-v0.1,Car-free cities,Text dependent,394,0.9853763310090976
mistralai/Mistral-7B-Instruct-v0.1,Car-free cities,Text dependent,441,0.9697630122399366
mistralai/Mistral-7B-Instruct-v0.1,Car-free cities,Text dependent,467,0.9689502601804494
mistralai/Mistral-7B-Instruct-v0.1,Car-free cities,Text dependent,416,0.9680787211803253
mistralai/Mistral-7B-Instruct-v0.1,Car-free cities,Text dependent,382,0.9965041284396968
mistralai/Mistral-7B-Instruct-v0.1,Car-free cities,Text dependent,466,0.9951317456232659
mistralai/Mistral-7B-Instruct-v0.1,Car-free cities,Text dependent,396,0.9197798562340321
NousResearch/Llama-2-7b-chat-hf,Car-free cities,Text dependent,279,0.9604952889550554
NousResearch/Llama-2-7b-chat-hf,Car-free cities,Text dependent,284,0.827460923617665
NousResearch/Llama-2-7b-chat-hf,Car-free cities,Text dependent,268,0.9617088765217271
NousResearch/Llama-2-7b-chat-hf,Car-free cities,Text dependent,275,0.9841720877949042
NousResearch/Llama-2-7b-chat-hf,Car-free cities,Text dependent,294,0.2840056103263851
NousResearch/Llama-2-7b-chat-hf,Car-free cities,Text dependent,249,0.9859804020267786
NousResearch/Llama-2-7b-chat-hf,Car-free cities,Text dependent,275,0.9449241548443614
NousResearch/Llama-2-7b-chat-hf,Car-free cities,Text dependent,300,0.99849396283393
NousResearch/Llama-2-7b-chat-hf,Car-free cities,Text dependent,309,0.6264910281113087
NousResearch/Llama-2-7b-chat-hf,Car-free cities,Text dependent,284,0.9674570971345738
NousResearch/Llama-2-7b-chat-hf,Car-free cities,Text dependent,292,0.9917963389406987
NousResearch/Llama-2-7b-chat-hf,Car-free cities,Text dependent,303,0.9742621884733902
NousResearch/Llama-2-7b-chat-hf,Car-free cities,Text dependent,300,0.9372559240779756
NousResearch/Llama-2-7b-chat-hf,Car-free cities,Text dependent,263,0.9495495101333998
NousResearch/Llama-2-7b-chat-hf,Car-free cities,Text dependent,293,0.9990101350590047
NousResearch/Llama-2-7b-chat-hf,Car-free cities,Text dependent,290,0.8905759569920311
NousResearch/Llama-2-7b-chat-hf,Car-free cities,Text dependent,275,0.23122790005943963
NousResearch/Llama-2-7b-chat-hf,Car-free cities,Text dependent,283,0.9956242827673657
NousResearch/Llama-2-7b-chat-hf,Car-free cities,Text dependent,291,0.8912218702978395
NousResearch/Llama-2-7b-chat-hf,Car-free cities,Text dependent,278,0.9936528471823717
NousResearch/Llama-2-7b-chat-hf,Car-free cities,Text dependent,293,0.9699407799400603
NousResearch/Llama-2-7b-chat-hf,Car-free cities,Text dependent,278,0.9430088437216326
NousResearch/Llama-2-7b-chat-hf,Car-free cities,Text dependent,258,0.8786054981676674
NousResearch/Llama-2-7b-chat-hf,Car-free cities,Text dependent,269,0.9266876784741352
NousResearch/Llama-2-7b-chat-hf,Car-free cities,Text dependent,287,0.9918136904829603
NousResearch/Llama-2-7b-chat-hf,Car-free cities,Text dependent,300,0.983519044325472
NousResearch/Llama-2-7b-chat-hf,Car-free cities,Text dependent,292,0.9745828025882396
NousResearch/Llama-2-7b-chat-hf,Car-free cities,Text dependent,293,0.8423069479364902
NousResearch/Llama-2-7b-chat-hf,Car-free cities,Text dependent,296,0.952758327607704
NousResearch/Llama-2-7b-chat-hf,Car-free cities,Text dependent,292,0.8278742100800408
NousResearch/Llama-2-7b-chat-hf,Car-free cities,Text dependent,294,0.9926186453286304
NousResearch/Llama-2-7b-chat-hf,Car-free cities,Text dependent,291,0.9648592929062383
NousResearch/Llama-2-7b-chat-hf,Car-free cities,Text dependent,296,0.9896155806678527
NousResearch/Llama-2-7b-chat-hf,Car-free cities,Text dependent,274,0.9648464874466121
NousResearch/Llama-2-7b-chat-hf,Car-free cities,Text dependent,297,0.8443222893536905
NousResearch/Llama-2-7b-chat-hf,Car-free cities,Text dependent,287,0.99803338364606
NousResearch/Llama-2-7b-chat-hf,Car-free cities,Text dependent,290,0.5564098627579213
NousResearch/Llama-2-7b-chat-hf,Car-free cities,Text dependent,286,0.9438895677200851
NousResearch/Llama-2-7b-chat-hf,Car-free cities,Text dependent,263,0.7341924396020733
NousResearch/Llama-2-7b-chat-hf,Car-free cities,Text dependent,282,0.6929297767680819
NousResearch/Llama-2-7b-chat-hf,Car-free cities,Text dependent,283,0.9955987231911991
NousResearch/Llama-2-7b-chat-hf,Car-free cities,Text dependent,266,0.9656457405835954
NousResearch/Llama-2-7b-chat-hf,Car-free cities,Text dependent,289,0.99916011490526
NousResearch/Llama-2-7b-chat-hf,Car-free cities,Text dependent,274,0.8883430489573404
NousResearch/Llama-2-7b-chat-hf,Car-free cities,Text dependent,275,0.9656648514557439
NousResearch/Llama-2-7b-chat-hf,Car-free cities,Text dependent,269,0.7491033303159483
NousResearch/Llama-2-7b-chat-hf,Car-free cities,Text dependent,265,0.9235564989189244
NousResearch/Llama-2-7b-chat-hf,Car-free cities,Text dependent,282,0.9835036669082076
NousResearch/Llama-2-7b-chat-hf,Car-free cities,Text dependent,278,0.0007977583949102265
NousResearch/Llama-2-7b-chat-hf,Car-free cities,Text dependent,285,0.5644838339442739
mistralai/Mistral-7B-Instruct-v0.1,Car-free cities,Text dependent,331,0.9944559265367836
mistralai/Mistral-7B-Instruct-v0.1,Car-free cities,Text dependent,411,0.9685432590551581
mistralai/Mistral-7B-Instruct-v0.1,Car-free cities,Text dependent,333,0.9831252851576866
mistralai/Mistral-7B-Instruct-v0.1,Car-free cities,Text dependent,479,0.9449072575303391
mistralai/Mistral-7B-Instruct-v0.1,Car-free cities,Text dependent,459,0.9863078178427466
mistralai/Mistral-7B-Instruct-v0.1,Car-free cities,Text dependent,411,0.9744298998540052
mistralai/Mistral-7B-Instruct-v0.1,Car-free cities,Text dependent,298,0.9785072188597593
mistralai/Mistral-7B-Instruct-v0.1,Car-free cities,Text dependent,427,0.9874159956545592
mistralai/Mistral-7B-Instruct-v0.1,Car-free cities,Text dependent,461,0.9966873910574706
mistralai/Mistral-7B-Instruct-v0.1,Car-free cities,Text dependent,471,0.9463435258753545
mistralai/Mistral-7B-Instruct-v0.1,Car-free cities,Text dependent,476,0.9991093137300521
mistralai/Mistral-7B-Instruct-v0.1,Car-free cities,Text dependent,349,0.7879036341200121
mistralai/Mistral-7B-Instruct-v0.1,Car-free cities,Text dependent,423,0.9757924223952815
mistralai/Mistral-7B-Instruct-v0.1,Car-free cities,Text dependent,478,0.9819691646213643
mistralai/Mistral-7B-Instruct-v0.1,Car-free cities,Text dependent,380,0.9242063314497054
mistralai/Mistral-7B-Instruct-v0.1,Car-free cities,Text dependent,443,0.9888306654832583
mistralai/Mistral-7B-Instruct-v0.1,Car-free cities,Text dependent,419,0.9957706689730689
mistralai/Mistral-7B-Instruct-v0.1,Car-free cities,Text dependent,313,0.9874274341976803
mistralai/Mistral-7B-Instruct-v0.1,Car-free cities,Text dependent,462,0.9112485166823548
mistralai/Mistral-7B-Instruct-v0.1,Car-free cities,Text dependent,482,0.9848904330101049
mistralai/Mistral-7B-Instruct-v0.1,Car-free cities,Text dependent,467,0.9878997135776391
mistralai/Mistral-7B-Instruct-v0.1,Car-free cities,Text dependent,428,0.9314815922462991
